1457084947 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0
1457085982 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0
1457086015 0 0 0 0 0 46 0 0 0 0 0 0 29 0 0 0 0 0 0
1457086096 0 0 0 0 0 46 0 0 0 0 0 0 31 0 0 0 0 0 0
1457086162 0 0 0 0 0 46 0 0 0 0 0 0 33 0 0 0 0 0 0
1457086948 0 0 0 0 0 46 0 0 0 0 0 0 33 0 0 0 0 0 0
1457087376 0 0 0 0 0 48 0 0 0 0 0 0 33 0 0 0 0 0 0
1457180471 0 0 0 0 0 48 0 0 65 0 0 0 33 0 0 0 0 0 0
1457181474 0 0 0 0 0 48 0 0 65 0 0 0 33 0 0 0 0 0 0
1457181912 0 0 0 0 0 48 0 0 76 0 0 0 33 0 0 0 0 0 0
1457183095 0 0 0 0 0 48 0 0 88 0 0 0 33 0 0 0 0 0 0
1457191695 0 0 0 0 0 48 0 0 187 0 0 0 33 0 0 0 0 0 0
1457194767 0 0 0 0 0 48 0 0 317 0 0 0 33 0 0 0 0 0 0
1457195547 0 0 0 0 0 48 0 0 326 0 0 0 33 0 0 0 0 0 0
1457266546 0 0 0 0 0 48 0 0 339 0 0 0 33 0 0 0 0 0 0
1457267510 0 0 0 0 0 55 0 0 339 0 0 0 33 0 0 0 0 0 0
1457268296 0 0 0 0 0 55 0 0 339 0 91 0 33 0 0 0 0 0 0
1457268696 0 0 0 0 0 55 0 0 339 0 91 0 33 0 0 0 0 3 0
1457268728 0 0 0 0 0 55 0 0 339 0 91 0 33 0 0 0 0 4 0
1457269290 0 0 0 0 0 224 0 0 339 0 91 0 33 0 0 0 0 4 0
1457269301 0 0 0 0 0 224 0 0 339 0 91 0 33 0 0 0 0 4 0
1457270970 0 0 0 0 0 224 0 0 339 8 91 0 33 0 0 0 0 4 0
1457271884 0 0 0 0 0 237 0 0 339 8 91 0 33 0 0 0 0 4 0
1457271972 0 0 0 0 0 237 0 0 369 8 91 0 33 0 0 0 0 4 0
1457271985 0 0 0 0 0 237 0 0 369 8 91 0 33 0 0 0 0 4 0
1457272727 0 0 0 0 0 265 0 0 369 8 91 0 33 0 0 0 0 4 0
1457274744 0 0 0 0 0 265 0 0 370 8 91 0 33 0 0 0 0 4 0
1457274813 0 0 0 0 0 455 0 0 370 8 91 0 33 0 0 0 0 4 0
1457275117 0 0 0 0 0 455 0 0 800 8 91 0 33 0 0 0 0 4 0
1457275233 0 0 0 0 0 684 0 0 800 8 91 0 33 0 0 0 0 4 0
1457277569 0 0 0 0 0 684 0 0 800 8 91 0 33 0 0 0 0 4 0
1457277764 0 0 0 0 0 684 0 0 800 209 91 0 33 0 0 0 0 4 0
1457278814 0 0 0 0 0 760 0 0 800 209 91 0 33 0 0 0 0 4 0
1457281327 0 0 0 0 0 761 0 0 800 209 91 0 33 0 0 0 0 4 0
1457281466 0 0 0 0 0 762 0 0 800 209 91 0 33 0 0 0 0 4 0
1457281691 0 0 0 0 0 763 0 0 800 209 91 0 33 0 0 0 0 4 0
1457281807 0 0 0 0 0 764 0 0 800 209 91 0 33 0 0 0 0 4 0
1457281903 0 0 0 0 0 764 0 0 831 209 91 0 33 0 0 0 0 4 0
1457282120 0 0 0 0 0 764 0 0 831 209 91 0 33 0 0 0 0 4 0
1457283618 0 0 0 0 0 770 0 0 831 209 91 0 33 0 0 0 0 4 0
1457283892 0 0 0 0 0 770 0 0 844 209 91 0 33 0 0 0 0 4 0
1457284536 0 0 0 0 0 770 0 0 844 209 91 0 33 0 0 0 0 4 0
1457284633 0 0 0 0 0 771 0 0 844 209 91 0 33 0 0 0 0 4 0
1457284677 0 0 0 0 0 771 0 0 844 209 91 0 33 0 0 0 0 4 0
1457285174 0 0 0 0 0 771 0 0 884 209 91 0 33 0 0 0 0 4 0
1457285190 0 0 0 0 0 771 0 0 884 209 91 0 33 0 0 0 0 4 0
1457285419 0 0 0 0 0 777 0 0 884 209 91 0 33 0 0 0 0 4 0
1457287591 0 0 0 0 0 777 0 0 884 209 176 0 33 0 0 0 0 4 0
1457287598 0 0 0 0 0 777 0 0 884 209 176 0 33 0 0 0 0 4 0
1457288767 0 0 0 0 0 777 0 0 919 209 176 0 33 0 0 0 0 4 0
1457288819 0 0 0 0 0 777 0 0 919 209 176 0 33 0 0 0 0 4 0
1457288937 0 0 0 0 0 823 0 0 919 209 176 0 33 0 0 0 0 4 0
1457289139 0 0 0 0 0 823 0 0 919 209 176 0 33 0 0 0 0 4 0
1457289435 0 0 0 0 0 829 0 0 919 209 176 0 33 0 0 0 0 4 0
1457291054 0 0 0 0 0 867 0 0 919 209 176 0 33 0 0 0 0 4 0
1457346001 0 0 0 0 0 867 0 0 926 209 176 0 33 0 0 0 0 4 0
1457348108 0 0 0 0 0 873 0 0 926 209 176 0 33 0 0 0 0 4 0
1457348180 0 0 0 0 0 873 0 0 983 209 176 0 33 0 0 0 0 4 0
1457348247 0 0 0 0 0 873 0 0 983 209 176 0 33 0 0 0 0 4 0
1457349153 0 0 0 0 0 896 0 0 983 209 176 0 33 0 0 0 0 4 0
1457349180 0 0 0 0 0 896 0 0 983 209 176 0 33 0 0 0 0 4 0
1457350667 0 0 0 0 0 952 0 0 983 209 176 0 33 0 0 0 0 4 0
1457350977 0 0 0 0 0 952 0 0 1028 209 176 0 33 0 0 0 0 4 0
1457351004 0 0 0 0 0 952 0 0 1028 209 176 0 33 0 0 0 0 4 0
1457352099 0 0 0 0 0 952 0 0 1047 209 176 0 33 0 0 0 0 4 0
1457352305 0 0 0 0 0 954 0 0 1047 209 176 0 33 0 0 0 0 4 0
1457352329 0 0 0 0 0 954 0 0 1047 209 176 0 33 0 0 0 0 4 0
1457354139 0 0 0 0 0 954 0 0 1072 209 176 0 33 0 0 0 0 4 0
1457354996 0 0 0 0 0 954 0 0 1073 209 176 0 33 0 0 0 0 4 0
1457355004 0 0 0 0 0 954 0 0 1073 209 176 0 33 0 0 0 0 4 0
1457355025 0 0 0 0 0 954 0 0 1073 209 176 0 33 0 0 0 0 4 0
1457356620 0 0 0 0 0 991 0 0 1073 209 176 0 33 0 0 0 0 4 0
1457356687 0 0 0 0 0 995 0 0 1073 209 176 0 33 0 0 0 0 4 0
1457357193 0 0 0 0 0 995 0 0 1101 209 176 0 33 0 0 0 0 4 0
1457357295 0 0 0 0 0 1012 0 0 1101 209 176 0 33 0 0 0 0 4 0
1457357345 0 0 0 0 0 1012 0 0 1101 209 176 0 33 0 0 0 0 4 0
1457358093 0 0 0 0 0 1012 0 0 1101 209 176 0 33 26 0 0 0 4 0
1457358415 0 0 0 0 0 1012 0 0 1101 209 176 0 33 73 0 0 0 4 0
1457358447 0 0 0 0 0 1012 0 0 1101 209 176 0 33 73 0 0 0 4 0
1457360489 0 0 0 0 0 1012 0 0 1101 209 176 0 33 73 0 0 0 4 0
1457360689 0 0 0 0 0 1012 0 0 1101 209 176 0 33 81 0 0 0 4 0
1457363268 0 0 0 0 0 1012 0 0 1101 209 176 0 33 88 0 0 0 4 0
1457363322 0 0 0 0 207 1012 0 0 1101 209 176 0 33 88 0 0 0 4 0
1457363344 0 0 0 0 207 1012 0 0 1101 209 176 0 33 88 0 0 0 4 0
1457363630 0 0 0 0 207 1012 0 0 1101 209 176 0 33 157 0 0 0 4 0
1457363655 0 0 0 0 207 1012 0 0 1101 209 176 0 33 157 0 0 0 4 0
1457364732 0 0 0 0 207 1012 0 0 1281 209 176 0 33 157 0 0 0 4 0
1457364779 0 0 0 0 207 1012 0 0 1281 209 176 0 33 157 0 0 0 4 0
1457365166 0 0 0 0 207 1085 0 0 1281 209 176 0 33 157 0 0 0 4 0
1457365318 0 0 0 0 207 1085 0 0 1281 209 176 0 33 163 0 0 0 4 0
1457365333 0 0 0 0 207 1085 0 0 1281 209 176 0 33 163 0 0 0 4 0
1457365391 0 0 0 0 207 1085 0 0 1281 209 176 0 33 163 0 0 0 4 0
1457365406 0 0 0 0 207 1085 0 0 1281 209 176 0 33 163 0 0 0 4 0
1457365484 0 0 0 0 207 1085 0 0 1281 209 176 0 33 171 0 0 0 4 0
1457365501 0 0 0 0 207 1085 0 0 1281 209 176 0 33 171 0 0 0 4 0
1457365714 0 0 0 0 207 1085 0 0 1281 209 176 0 33 173 0 0 0 4 0
1457365993 0 0 0 0 207 1097 0 0 1281 209 176 0 33 173 0 0 0 4 0
1457366157 0 0 0 0 207 1098 0 0 1281 209 176 0 33 173 0 0 0 4 0
1457366216 0 0 0 0 207 1098 0 0 1283 209 176 0 33 173 0 0 0 4 0
1457366223 0 0 0 0 207 1098 0 0 1283 209 176 0 33 173 0 0 0 4 0
1457366399 0 0 0 0 207 1098 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457367098 0 0 0 0 207 1110 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457367139 0 0 0 0 207 1110 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457367868 0 0 0 0 207 1115 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457368174 16 0 0 0 207 1115 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457368190 16 0 0 0 207 1115 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457368377 16 0 0 0 207 1119 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457368432 16 0 0 0 207 1119 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457368898 29 0 0 0 207 1119 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457370278 72 0 0 0 207 1119 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457370301 72 0 0 0 207 1119 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457384501 72 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457427314 1378 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457428119 1394 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457432422 1425 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457433413 1447 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457433615 1447 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457433626 1447 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457433751 2820 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457434689 2841 0 0 0 207 1132 0 0 1283 209 176 0 33 174 0 0 0 4 0
1457435147 2841 0 0 0 207 1132 0 38 1283 209 176 0 33 174 0 0 0 4 0
1457435411 2841 0 0 0 207 1132 0 38 1300 209 176 0 33 174 0 0 0 4 0
1457435547 2844 0 0 0 207 1132 0 38 1300 209 176 0 33 174 0 0 0 4 0
1457435563 2844 0 0 0 207 1132 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457435602 2844 0 0 0 207 1132 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457435733 2844 0 0 0 207 1141 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457435767 2845 0 0 0 207 1141 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457436020 2845 0 0 0 207 1141 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457436121 2845 0 0 0 207 1141 0 38 1307 209 176 0 33 174 0 0 0 4 0
1457436130 2845 0 0 0 207 1141 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436198 2845 0 0 0 207 1141 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436392 2845 0 0 0 207 1141 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436431 2845 0 0 0 207 1141 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436524 2845 0 0 0 207 1142 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436565 2938 0 0 0 207 1142 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436616 2938 0 0 0 207 1142 0 38 1324 209 176 0 33 174 0 0 0 4 0
1457436664 2938 0 0 0 207 1142 0 38 1367 209 176 0 33 174 0 0 0 4 0
1457436703 2938 0 0 0 207 1142 0 38 1367 209 176 0 33 174 0 0 0 4 0
1457438045 2938 0 0 0 207 1154 0 38 1367 209 176 0 33 174 0 0 0 4 0
1457438067 2938 0 0 0 207 1154 0 38 1459 209 176 0 33 174 0 0 0 4 0
1457438069 2938 0 0 0 207 1154 0 38 1459 209 176 0 33 174 0 0 0 4 0
